job_id,job_title,company_name,company_rating,location,experience_min_yrs,experience_max_yrs,salary_min_lpa,salary_max_lpa,salary_disclosed,skills_required,work_mode,company_size_bucket,salary_tier,experience_tier,is_senior,primary_city,skill_domain,salary_midpoint_lpa,days_since_posted,is_fresher_friendly,salary_for_analysis
8276,MIS Analyst,Rapsys Tech Solutions,3.6,"New Delhi, Mumbai, Bengaluru",0,2,0.0,0.0,False,"Financial statements, Data analysis, US GAAP, Financial reporting, General accounting, Sales analysis, Variance analysis, MIS Analyst",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Delhi,Business Intelligence,0.0,21,True,
8277,Business Analyst (Ecommerce),Relaxo,4.0,New Delhi,5,8,18.0,25.0,True,"Business Intelligence, Business Analytics, E-commerce, Analytics, Power Bi, Financial Analytics, e commerce kpi, Data Visualization",On-site,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),False,Delhi,Business Intelligence,21.5,4,False,21.5
8278,Technical Business Analyst || Government Project || Delhi,BDO India,3.2,Delhi / NCR,7,12,13.0,18.0,True,"Java, Big Data Analytics, Software Development, R, SAS, SPSS, PYTHON, Business Analysis",On-site,Small/Startup (<100),Senior (10-20 LPA),Senior (6-8 Yrs),False,Delhi,Business Intelligence,15.5,0,False,15.5
8279,Team Lead-Business System Analyst,Ameriprise Financial,3.5,"Hybrid - Delhi / NCR, Noida, Gurugram",7,12,0.0,0.0,False,"vermillion, Vermilion reporting suite, Vermilion, Team, System, Reporting",Hybrid,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Delhi,Business Intelligence,0.0,4,False,
8280,Business Analyst - Business Analysis -,Photon,4.1,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",5,7,0.0,0.0,False,"Data analysis, Change management, Business analysis, Analytical, Gap analysis, JIRA, Information technology, User acceptance testing",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8281,Business Analyst | Offshore,Photon,4.1,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",1,8,0.0,0.0,False,"Data analysis, ERP, Manager Quality Assurance, Business analysis, Project management, Process improvement, Analytical, Risk management",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Delhi,Business Intelligence,0.0,21,True,
8282,Business Intelligence Analyst I,TP,3.9,Noida,1,4,0.0,0.0,False,"business intelligence, data analysis, operations, data systems, design, process improvement, communication and interpersonal skills, business operations",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,6,True,
8283,Data Analyst,Visionary Partners,3.6,New Delhi(Pitampura),2,5,4.0,5.0,True,"Data Analytics, Power Bi, Data Analysis, Advanced Excel, Data Reporting, SQL, Excel, Reporting",On-site,Small/Startup (<100),Junior (3-6 LPA),Junior (0-2 Yrs),False,Delhi,Business Intelligence,4.5,21,False,4.5
8284,Data Analyst,Seven Sea Strategies,3.6,Hybrid - Gurugram,3,6,0.0,0.0,False,"Power Bi, Azure Cloud, Data Analytics, SQL, Python, Database Management System, Data Manipulation, Database Management",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,14,False,
8285,Data Analytics (People and Business) Intern,Hcds Technologies,2.9,Gurugram,6,8,10.0,18.0,True,Not Available,On-site,Small/Startup (<100),Senior (10-20 LPA),Senior (6-8 Yrs),False,Gurgaon,Business Intelligence,14.0,30,False,14.0
8286,Assistant Manager / Sr Analyst (Business Development),IPE Global,3.9,New Delhi,2,5,0.0,0.0,False,"proposal development, bd, rfps, data analysis, proposal preparation, documentation, presentation skills, business development",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Delhi,Business Intelligence,0.0,21,False,
8287,Senior Business Analyst / Business Analyst,V2 Retail,3.3,Gurugram,15,18,0.0,0.0,False,"Data analysis, Business transformation, Business analysis, Bfsi, Process improvement, Analytical, Strategic planning, Healthcare",On-site,Small/Startup (<100),Undisclosed,Lead/Architect (9+ Yrs),True,Gurgaon,Business Intelligence,0.0,21,False,
8288,Senior Business Analyst,Decimal Point Analytics,2.7,Gurugram,2,4,0.0,0.0,False,"Strategy consulting, Automation, Data analysis, Marketing analytics, SAS, Data management, Management consulting, Senior Business Analyst",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Gurgaon,Business Intelligence,0.0,21,False,
8289,Analyst - Business Consulting Risk - AMI - CNS -Process & Controls,EY,3.4,New Delhi,3,8,0.0,0.0,False,"Business Consulting, Internal Audit, Financial Analysis, Compliance, Risk Management, Risk Mitigation, Agile, Data Analysis",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,14,False,
8290,Analyst - Business Consulting Risk - TMT - CNS - Process & Controls,EY,3.4,New Delhi,3,8,0.0,0.0,False,"Data analysis, Manager Internal Audit, Operational excellence, Business analysis, Financial analysis, Analytical, Business strategy, Risk management",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,7,False,
8291,Analyst - Business Consulting Risk - AMI - CNS -Process & Controls,EY,3.4,Gurugram,3,8,0.0,0.0,False,"Business Consulting, Internal Audit, Compliance, Risk Assessment, Legal, Risk Management, Analytics, Business Analysis",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,14,False,
8292,Analyst - Business Consulting Risk - TMT - CNS - Risk - Digital Risk,EY,3.4,Gurugram,3,8,0.0,0.0,False,"Business Consulting, Internal Audit, Compliance, Risk Assessment, Artificial Intelligence, Programming, Telecommunications, Risk Management",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,14,False,
8293,Data Analytics Intern,TP,3.9,Gurugram,0,0,0.0,0.0,False,"data analytics, data analysis, power bi, visualization tools, communication and interpersonal skills, business intelligence, sql, analytics",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Gurgaon,Business Intelligence,0.0,6,True,
8294,Senior Analyst,Accenture,3.7,"New Delhi, Mumbai, Bengaluru",3,7,8.0,20.0,True,"Sap Brim, SAP S/4 Hana, Generative Ai, Sap Pi Po, Sap Cpi, SAP Joule, SAP Hana, PO",On-site,Large (1000+),Mid (6-10 LPA),Mid (3-5 Yrs),True,Delhi,AI/ML/DL,14.0,7,False,14.0
8295,Analyst,EY,3.4,New Delhi,3,8,0.0,0.0,False,"Data analysis, Manager Internal Audit, Assurance, Financial analysis, Data modeling, Business strategy, Risk management, Financial services",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,14,False,
8296,Junior Analyst,Om Lab Centre,3.6,Gurugram,0,5,2.0,4.5,True,"Analysis, Laboratory Techniques, Quality Analysis, QA Analysis, Research Analysis, Data Analysis, Quality, Research",On-site,Small/Startup (<100),Entry (<3 LPA),Fresher,False,Gurgaon,Business Intelligence,3.25,21,True,3.25
8297,Senior Business Intelligence Analyst,Fiducive Tech,5.0,Remote,4,9,0.0,0.0,False,"Gong, Business Intelligence, Power BI, Revenue Operations, SQL, Commercial Operations, Sales Operations, Forecasting",Remote,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Remote,Business Intelligence,0.0,7,False,
8298,Business Analyst,Deloitte Shared Services India,3.6,"Hybrid - Delhi / NCR, Bengaluru, Mumbai (All Areas)",3,8,0.0,0.0,False,"Business Analytics, Requirement Gathering, scrum, Data Warehousing, Business Analysis, Power Bi, Bi Tools, Agile",Hybrid,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,3,False,
8299,Business Analyst,Yamaha Motor Solutions,2.9,Faridabad,7,10,0.0,0.0,False,"Data analysis, Business Analyst, UML, Time management, Project management, Process improvement, Business analytics, Gap analysis",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8300,Analyst I Business Process Transactions / RR,DXC Technology,3.6,Noida,2,7,0.0,0.0,False,"Data analysis, PMP, Quality standards, Manager Quality Assurance, Process documentation, Process improvement, Social media, Manager Technology",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,14,False,
8301,Analyst - Business Consulting Risk - AMI - CNS - Risk,EY,3.4,Gurugram,3,8,0.0,0.0,False,"Data analysis, Manager Internal Audit, Business analysis, Data modeling, Consulting, Business strategy, Risk management, Financial services",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,14,False,
8302,Business Intelligence Analyst II,TP,3.9,Gurugram,1,5,0.0,0.0,False,"Business Intelligence, Customer Service, Data Analysis, Marketing, Logistics, Business analysis, Analysis, Data",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Gurgaon,Business Intelligence,0.0,14,True,
8303,Business Intelligence Analyst I,TP,3.9,Gurugram,1,2,0.0,0.0,False,"Business Intelligence, Customer Service, Data Analysis, Marketing, Logistics, Business analysis, Analysis, Data",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Gurgaon,Business Intelligence,0.0,14,True,
8304,Business Process Analyst,Rockwell Automation,3.7,New Delhi,2,7,0.0,0.0,False,"Procurement, Order management, Supply chain, Business process, Data analysis, Automation, SAP, MS Access",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8305,Business Solutions Analyst,PAREKH,4.0,Gurugram,5,8,0.0,0.0,False,"Business Solutions Design, 3PL Solutions, Logistics Management, Logistics Planning, Contract Logistics, Power Bi, Solution Development, Warehouse Management System",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,2,False,
8306,Analyst - Business Consulting PI - GOV - CNS - BC,EY,3.4,New Delhi,2,7,0.0,0.0,False,"Supply chain, Data analysis, Performance management, Technical writing, Consulting, Agile, Technical support, Analytics",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8307,"IT Applications Analyst, Business Analyst",Taskus,3.0,Noida,5,10,0.0,0.0,False,"BPO, Business process, Data analysis, Project management, Social media, Customer support, Outsourcing, Oracle",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Noida,Business Intelligence,0.0,21,False,
8308,"IT Applications Analyst, Business Analyst",Taskus,3.0,Gurugram,5,10,0.0,0.0,False,"BPO, Business process, Data analysis, Project management, Social media, Customer support, Outsourcing, Oracle",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,21,False,
8309,Analyst II Business Process Transactions / RR,DXC Technology,3.6,Noida,1,6,0.0,0.0,False,"Data analysis, PMP, Quality standards, Process improvement, Social media, Manager Technology, Analyst II, Business process management",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,21,True,
8310,Associate Product/ Business Analyst,Paytm,3.2,Noida,1,4,0.0,0.0,False,"Telecom, OPEX, Data analysis, telco, Artificial Intelligence, VAS, Troubleshooting, Operations",On-site,Large (1000+),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,21,True,
8311,Data Engineer,Dmi Finance,3.5,New Delhi,3,6,0.0,0.0,False,"continuous integration, scala, glue, ci/cd, data warehousing, data pipeline, kinesis, sql",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8312,Data Solutions Engineer - MI Solutions,Milliman,3.2,New Delhi,3,8,0.0,0.0,False,"T-SQL, GIT, spark, Analytical, Healthcare, Data processing, Data analytics, SSIS",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8313,Senior Operations Analyst,Tide Software,3.6,New Delhi,0,5,0.0,0.0,False,"Health insurance, Data analysis, Ticketing, French, Analytical, Customer support, German, Customer service",On-site,Small/Startup (<100),Undisclosed,Fresher,True,Delhi,Business Intelligence,0.0,21,True,
8314,Quality Auditing Senior Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"auditing, bpo, digital marketing, email marketing, data analysis, core operations, sla, process improvement",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,1,False,
8315,Risk and Compliance Senior Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"Compliance, Azure, Coaching, Accounting, Enterprise Resource Planning, Identity And Access Management, Cloud Migration, Cybersecurity",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,1,False,
8316,Financial Plan & Analysis Senior Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"Finance, Root Cause Analysis, Troubleshooting, Forecasting, Communication Skills, Mortgage, Insurance, Financial Instruments",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,1,False,
8317,Record To Report Ops Senior Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"journal entries, forecasting, accounting, budgeting, record to report, macros, service operations, data analysis",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,1,False,
8318,"Sr Executive - Data Operations, Ultra",Affle,3.5,Gurugram,0,8,0.0,0.0,False,"chemistry, data operations, project management, data analysis, data analytics, data management, physical chemistry, data mining",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Gurgaon,Business Intelligence,0.0,21,True,
8319,Sr . Research Analyst,Myfollo,4.0,Gurugram,0,2,0.0,0.0,False,"financial concepts, financial analysis, data analysis, presentation skills, research analysis, problem solving, accounting, analysis",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Gurgaon,Business Intelligence,0.0,21,True,
8320,Analyst - CIF,Hero Fincorp,3.9,New Delhi,3,6,0.0,0.0,False,"profitability, financial analysis, operations management, data analysis, team management, retail operations, customer service, process improvement",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8321,Senior Data Scientist,Lumen Technologies,4.5,Noida,12,14,0.0,0.0,False,"algorithms, database maintenance, python, data analysis, natural language processing, bi, power bi, machine learning",On-site,Small/Startup (<100),Undisclosed,Lead/Architect (9+ Yrs),True,Noida,AI/ML/DL,0.0,5,False,
8322,MIS Analyst,Rapsys Tech Solutions,3.6,New Delhi,0,2,0.0,0.0,False,"Financial statements, Data analysis, US GAAP, Financial reporting, General accounting, Sales analysis, Variance analysis, MIS Analyst",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Delhi,Business Intelligence,0.0,21,True,
8323,Senior Business Analyst / Solution Lead (ERP & Custom Software),Geotechnosoft,3.6,Noida,5,10,0.0,0.0,False,"MIS reporting, ERP, Focus, Senior Business Analyst, UAT, Data Analyst, ERP implementation, System implementation",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,21,False,
8324,"Senior Analyst/Consultant, Business Consulting",ExpertLancing,3.2,Gurugram,2,5,0.0,0.0,False,"Market analysis, Data analysis, Business research, Business analysis, Project management, Consulting, Market research, Business advisory",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Gurgaon,Business Intelligence,0.0,21,False,
8325,Business Support Analyst,Nirmals Furnishing,3.6,New Delhi(Kirti Nagar),3,7,4.0,6.5,True,"Business Insights, Business Strategy, Business Analytics, Operations Strategy, Data Analysis, Strategic Planning, Insights, Operations",On-site,Small/Startup (<100),Junior (3-6 LPA),Mid (3-5 Yrs),False,Delhi,Business Intelligence,5.25,21,False,5.25
8326,Lead Business Analyst,Cvent,3.2,Gurugram,8,13,0.0,0.0,False,"Hospitality, Data analysis, ERP, Analytical, Reconciliation, Billing, IFRS, Forecasting",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Gurgaon,Business Intelligence,0.0,21,False,
8327,Business Analyst (Education Domain),Trigyn Technologies,3.8,New Delhi,5,6,0.0,0.0,False,"Computer science, Business administration, Data analysis, Manager Quality Assurance, UML, Business analysis, Analytical, Agile",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8328,"Business Analyst, Sales",Oxford University Press,3.1,Noida,2,5,0.0,0.0,False,"Supply chain, Data analysis, Sales planning, Publishing, Sales operations, Analytical, Market intelligence, Customer service",On-site,Large (1000+),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,21,False,
8329,Looking For Data Engineer,A client of Cloud Talent Search,3.6,"Hybrid - Delhi / NCR, Noida, Jaipur",4,9,0.0,0.0,False,"Pyspark, Data Engineering, Databricks Engineer, Python, SQL, Data Science, Data Pipeline, Databricks Unified Data Analytics Platform",Hybrid,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8330,Delivery Operations Senior Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"Compliance, Housekeeping, Change Management, Internal Audit, Corporate Governance, Data Management, Risk Management, Data Quality",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,5,False,
8331,Sales Prog & Incentive Mgmt Sr Analyst,Accenture,3.7,Gurugram,5,8,0.0,0.0,False,"Compliance, Automation, Sap, Finance, Audit Compliance, External Audit, Data Management, Process Improvement",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,5,False,
8332,Associate Analyst,Rankitright Media(opc),4.1,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",0,0,0.0,0.0,False,"financial analysis, analysts, data analysis, report generation, administration, research analysis, market research, analysis",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Delhi,Business Intelligence,0.0,21,True,
8333,Data Analytics Executive,Religare Broking Ltd,3.7,Noida,0,3,0.0,0.0,False,"digital marketing, advanced analytics, python, ppc, data analysis, data analytics, adwords, google adwords",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Noida,Business Intelligence,0.0,7,True,
8334,MIS Executive / Business Analyst,Dev Solutions,4.9,Noida,2,5,0.0,0.0,False,"MIS reporting, Executive Business Analyst, Publishing, Sales operations, Business analysis, Management, Business operations, MIS Executive",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,21,False,
8335,Business Analyst – Retirement Planning,Razorthink,3.3,"Delhi / NCR, Mumbai, Bengaluru",6,8,0.0,0.0,False,"Retirement Planning, BPMN, requirements management, Confluence, Visio, JIRA, process modeling, Management",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Delhi,Business Intelligence,0.0,14,False,
8336,Business Analyst,Times World Information Technology,3.6,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",4,9,0.0,0.0,False,"Data analysis, Business analysis, Project management, Information security, Business intelligence, Information technology, SDLC, Analytics",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8337,Business Analyst Insurance Domain,Vrinda International,3.6,Greater Noida,7,11,0.0,0.0,False,"Business communication, business intelligence reporting, Data analysis, Business analysis, Analytical, QlikView, Stakeholder management, Analytics",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Noida,Business Intelligence,0.0,0,False,
8338,Business Analyst Insurance Domain,Vrinda International,3.6,Gurugram,7,11,0.0,0.0,False,"Business communication, business intelligence reporting, Data analysis, Business analysis, Analytical, QlikView, Stakeholder management, Analytics",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Gurgaon,Business Intelligence,0.0,0,False,
8339,Business Analyst Insurance Domain,Vrinda International,3.6,Noida,7,11,0.0,0.0,False,"Business communication, business intelligence reporting, Data analysis, Business analysis, Analytical, QlikView, Stakeholder management, Analytics",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),False,Noida,Business Intelligence,0.0,0,False,
8340,Business Analysts,Triumphant Itcs,4.9,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",5,10,0.0,0.0,False,"Computer science, Report generation, Biotechnology, Data analysis, Excel, SAS, Business Analyst, Pharma",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8341,Business Analyst - Commercial Insurance,Coverforce,3.6,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",3,4,0.0,0.0,False,"Agency management, Data analysis, Excel, Business Analyst, Senior management, Management systems, Subject Matter Expert, Insurance underwriting",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8342,Business Analyst - Project Management Track,Digital Glyde,3.3,"New Delhi, Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bengaluru",2,5,0.0,0.0,False,"Market analysis, Data analysis, project support, Project management, Process improvement, Analytical, Research, Business intelligence",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8343,Business Analyst (Lloyds Market),Crescendo Global,3.6,"Hybrid - Noida, Pune, Bengaluru",6,10,20.0,32.5,True,"London Market, Insurance, lloyds, Business Analysis, Policies, Underwriting, Analysis",Hybrid,Small/Startup (<100),Leadership (20+ LPA),Senior (6-8 Yrs),False,Noida,Business Intelligence,26.25,21,False,26.25
8344,Sr Associate - Quantum (Data processing),Acuity Knowledge Partners,3.1,Gurugram,3,5,0.0,0.0,False,"python, data analysis, data analytics, data processing, spss, power bi, business analysis, quantum",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,1,False,
8345,Business Analyst I,Legato,3.9,Gurugram,3,8,0.0,0.0,False,"Health insurance, Data analysis, Analytical, Reconciliation, Data quality, Medical insurance, Information technology, Operations",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,21,False,
8346,DATA ENTRY OPERATORS,MD India Health Insurance TPA Pvt Ltd,3.6,New Delhi,0,2,0.0,0.0,False,"Data Entry Operator, Data entry, Operating, Data, Data entry operation",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Delhi,Business Intelligence,0.0,21,True,
8347,Senior Analyst - Forensics - Investigations & Compliance,EY,3.4,Gurugram,6,10,0.0,0.0,False,"Compliance, Design, Communication Skills, Capital Markets, Forensics, Legal, Agile, Data Analysis",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Gurgaon,Business Intelligence,0.0,14,False,
8348,Senior Analyst,Evalueserve,3.0,Gurugram,3,6,0.0,0.0,False,"financial analysis, aml, risk management, data analysis, anti money laundering, team management, investment banking, auditing",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,14,False,
8349,Measurement & Report Senior Analyst,Accenture,3.7,Noida,5,8,0.0,0.0,False,"business reporting, vlookup, reporting and analytics, vba, mis, macros, data analysis, data analytics",On-site,Large (1000+),Undisclosed,Mid (3-5 Yrs),True,Noida,Business Intelligence,0.0,7,False,
8350,Senior Analyst,Unitedlex,2.6,Gurugram,4,9,0.0,0.0,False,"database maintenance, uv, data analysis, performance tuning, database mirroring, problem solving, sql server dba, analysis",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,7,False,
8351,IND Senior Analyst I - HCS-RIT,Aon,3.8,Gurugram,2,4,0.0,0.0,False,"Automation, Data analysis, Coding, Analytical, Consulting, Machine learning, Agile, data visualization",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),True,Gurgaon,AI/ML/DL,0.0,7,False,
8352,Media Monitoring & Research Analyst,First Partners,3.2,Noida(Sector 142),0,0,3.0,3.25,True,"Research Analysis, Media Research, Reporting And Analytics, Business Reporting, Media Analytics, Data Analysis, Media Monitoring, Research",On-site,Small/Startup (<100),Junior (3-6 LPA),Fresher,False,Noida,Business Intelligence,3.12,6,True,3.12
8353,Analyst,HPL Electric & Power,3.7,Faridabad,3,6,0.0,0.0,False,"financial analysis, security analysis, analysts, data analysis, administration, investment banking, research analysis, investment",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,21,False,
8354,MIS executive,Maruti Suzuki,4.1,Gurugram,0,4,0.0,0.0,False,"Excel, Data management, Mechanical, power bi, Data analytics, MS Office, Powerpoint, MIS Executive",On-site,Small/Startup (<100),Undisclosed,Fresher,False,Gurgaon,Business Intelligence,0.0,21,True,
8355,Business Analyst,Planet Ecom Solutions,3.5,Delhi / NCR,3,4,0.0,0.0,False,"Communication Skills, Business Analytics, Data Visualization, Data Proficiency, Stakeholder Management, Critical Thinking, Methodologies, Requirement Gathering",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Delhi,Business Intelligence,0.0,1,False,
8356,DM Manager Business Analyst & Project Management,Maruti Suzuki,4.1,Gurugram,4,9,0.0,0.0,False,"Stakeholder Engagement, Data analysis, Automation, Risk assessment, Resource allocation, Agile, data visualization, Risk management",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),True,Gurgaon,Business Intelligence,0.0,14,False,
8357,Sr Lead - SFDC Data Cloud,Birlasoft,3.4,Noida,8,13,0.0,0.0,False,"Computer science, Automation, Data migration, Data management, Data modeling, Debugging, Information technology, Analytics",On-site,Large (1000+),Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,1,False,
8358,Senior Data Anlayst,Sopra Steria,3.9,Noida,6,10,0.0,0.0,False,"development, design documents, oracle, data analysis, data warehousing, oracle fusion, plsql, sql",On-site,Small/Startup (<100),Undisclosed,Senior (6-8 Yrs),True,Noida,Business Intelligence,0.0,1,False,
8359,Calypso Finance Business Analyst,Luxoft,3.6,Gurugram,3,8,0.0,0.0,False,"finance, ledger, trading, data analysis, issue resolution, business analyst, accounting, regulatory reporting",On-site,Small/Startup (<100),Undisclosed,Mid (3-5 Yrs),False,Gurgaon,Business Intelligence,0.0,4,False,
8360,Business Analyst (Project Manager),US MNC (analytics),3.6,"Hybrid - Delhi / NCR, Noida, Gurugram",4,9,15.0,25.0,True,"Project Life Cycle, Project Management, Agile, Stakeholder Management, Waterfall, Power Bi, Trello, JIRA",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),True,Delhi,Business Intelligence,20.0,5,False,20.0
8361,Business Analyst (Banking Analytics),US MNC (analytics),3.6,"Hybrid - Delhi / NCR, Pune, Gurugram",3,8,15.0,30.0,True,"Project Coordination, Business Analysis, SQL, Banking Analytics, Brd, Gap Analysis, Business Analytics, Requirement Gathering",Hybrid,Small/Startup (<100),Senior (10-20 LPA),Mid (3-5 Yrs),False,Delhi,Business Intelligence,22.5,5,False,22.5
8362,Business Analyst I,iQor,3.3,Noida,1,2,0.0,0.0,False,"Administration management, Business administration, Change management, Data analysis, business rules, Logistics management, Business process analysis, Business process re-engineering",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Noida,Business Intelligence,0.0,6,True,
8363,Business Analyst & Project Management Digital Transformation,Maruti Suzuki,4.1,Gurugram,2,7,0.0,0.0,False,"Automation, Data analysis, Risk assessment, Resource allocation, Agile, power bi, Risk management, Stakeholder management",On-site,Small/Startup (<100),Undisclosed,Junior (0-2 Yrs),False,Gurgaon,Business Intelligence,0.0,21,False,
